Sample Rate
100
Channel Index,Channel Name,Scale,Offset
0,Channel 0:,1.000000,-1.000000
1,Channel 1:,1.000000,0.000000
2,Channel 2:,1.000000,0.000000
3,Channel 3:,1.000000,0.000000
4,Channel 4:,1.000000,0.000000
5,Channel 5:,1.000000,0.000000
6,Channel 6:,1.000000,0.000000
7,Channel 7:,1.000000,0.000000
Time(s),Channel 0:,Channel 1:,Channel 2:,Channel 3:,Channel 4:,Channel 5:,Channel 6:,Channel 7:
25.620000,0.386092,1.363879,1.377884,1.368707,1.398805,1.366700,1.357285,1.380565
25.630000,0.386092,1.368970,1.385521,1.363615,1.391167,1.359063,1.362378,1.380565
25.640000,0.383546,1.371516,1.382975,1.366161,1.391167,1.359063,1.357285,1.383111
25.650000,0.386092,1.371516,1.385521,1.366161,1.391167,1.361609,1.362378,1.380565
25.660000,0.375908,1.366425,1.385521,1.371253,1.393713,1.364154,1.354739,1.383111
25.670000,0.378454,1.366425,1.377884,1.368707,1.396259,1.366700,1.354739,1.375473
25.680000,0.378454,1.366425,1.380430,1.368707,1.396259,1.364154,1.359832,1.383111
25.690000,0.386092,1.376607,1.385521,1.366161,1.388621,1.364154,1.359832,1.385657
25.700000,0.391184,1.376607,1.377884,1.358523,1.393713,1.371791,1.364924,1.380565
25.710000,0.391184,1.368970,1.377884,1.366161,1.396259,1.371791,1.367470,1.380565
25.720000,0.386092,1.363879,1.377884,1.368707,1.401351,1.366700,1.354739,1.375473
25.730000,0.383546,1.371516,1.377884,1.366161,1.388621,1.359063,1.359832,1.380565
25.740000,0.391184,1.374062,1.380430,1.366161,1.391167,1.366700,1.367470,1.388204
25.750000,0.388638,1.368970,1.377884,1.361069,1.396259,1.364154,1.364924,1.385657
25.760000,0.383546,1.368970,1.372792,1.366161,1.401351,1.371791,1.362378,1.380565
25.770000,0.386092,1.376607,1.375338,1.366161,1.391167,1.359063,1.359832,1.388204
25.780000,0.391184,1.376607,1.377884,1.363615,1.388621,1.366700,1.367470,1.385657
25.790000,0.391184,1.368970,1.380430,1.361069,1.388621,1.371791,1.367470,1.380565
25.800000,0.386092,1.368970,1.370246,1.363615,1.401351,1.371791,1.362378,1.378019
25.810000,0.381000,1.363879,1.375338,1.366161,1.403897,1.366700,1.357285,1.380565
25.820000,0.383546,1.368970,1.382975,1.373799,1.388621,1.361609,1.359832,1.380565
25.830000,0.383546,1.368970,1.367700,1.366161,1.401351,1.374336,1.359832,1.380565
25.840000,0.383546,1.368970,1.382975,1.366161,1.396259,1.361609,1.354739,1.383111
25.850000,0.383546,1.374062,1.382975,1.363615,1.396259,1.361609,1.362378,1.385657
25.860000,0.386092,1.376607,1.382975,1.361069,1.388621,1.366700,1.359832,1.385657
25.870000,0.391184,1.368970,1.370246,1.366161,1.396259,1.371791,1.364924,1.380565
25.880000,0.386092,1.376607,1.382975,1.366161,1.396259,1.359063,1.354739,1.388204
25.890000,0.383546,1.366425,1.372792,1.366161,1.396259,1.364154,1.362378,1.375473
25.900000,0.375908,1.371516,1.375338,1.366161,1.393713,1.361609,1.362378,1.380565
25.910000,0.391184,1.371516,1.372792,1.358523,1.398805,1.366700,1.359832,1.383111
25.920000,0.378454,1.371516,1.382975,1.371253,1.396259,1.364154,1.362378,1.380565
25.930000,0.383546,1.376607,1.385521,1.358523,1.391167,1.366700,1.362378,1.388204
25.940000,0.381000,1.368970,1.377884,1.371253,1.396259,1.359063,1.357285,1.380565
25.950000,0.391184,1.363879,1.370246,1.366161,1.401351,1.369245,1.359832,1.383111
25.960000,0.386092,1.368970,1.385521,1.371253,1.388621,1.359063,1.362378,1.383111
25.970000,0.386092,1.368970,1.370246,1.358523,1.401351,1.371791,1.359832,1.380565
25.980000,0.383546,1.376607,1.382975,1.363615,1.396259,1.361609,1.352193,1.383111
25.990000,0.391184,1.363879,1.372792,1.366161,1.396259,1.366700,1.364924,1.375473
26.000000,0.388638,1.371516,1.377884,1.358523,1.388621,1.366700,1.367470,1.383111
26.010000,0.378454,1.368970,1.385521,1.366161,1.396259,1.359063,1.354739,1.378019
26.020000,0.388638,1.368970,1.372792,1.366161,1.393713,1.369245,1.364924,1.380565
26.030000,0.383546,1.371516,1.385521,1.371253,1.388621,1.359063,1.362378,1.380565
26.040000,0.386092,1.374062,1.377884,1.366161,1.398805,1.374336,1.367470,1.380565
26.050000,0.375908,1.374062,1.385521,1.366161,1.396259,1.359063,1.354739,1.385657
26.060000,0.386092,1.366425,1.372792,1.373799,1.401351,1.366700,1.359832,1.375473
26.070000,0.391184,1.363879,1.372792,1.363615,1.396259,1.374336,1.367470,1.380565
26.080000,0.381000,1.376607,1.382975,1.366161,1.396259,1.361609,1.359832,1.385657
26.090000,0.383546,1.368970,1.372792,1.366161,1.401351,1.371791,1.359832,1.378019
26.100000,0.386092,1.376607,1.377884,1.363615,1.388621,1.359063,1.362378,1.383111
26.110000,0.386092,1.368970,1.370246,1.363615,1.393713,1.364154,1.362378,1.375473
26.120000,0.378454,1.371516,1.380430,1.371253,1.396259,1.359063,1.357285,1.383111
26.130000,0.383546,1.368970,1.377884,1.358523,1.393713,1.364154,1.367470,1.388204
26.140000,0.381000,1.366425,1.377884,1.368707,1.393713,1.364154,1.354739,1.378019
26.150000,0.391184,1.374062,1.375338,1.361069,1.396259,1.361609,1.364924,1.385657
26.160000,0.386092,1.363879,1.380430,1.368707,1.401351,1.366700,1.359832,1.375473
26.170000,0.386092,1.376607,1.382975,1.361069,1.391167,1.364154,1.362378,1.385657
26.180000,0.383546,1.363879,1.370246,1.366161,1.401351,1.364154,1.362378,1.375473
26.190000,0.383546,1.374062,1.385521,1.358523,1.391167,1.359063,1.364924,1.385657
26.200000,0.378454,1.366425,1.377884,1.371253,1.401351,1.364154,1.354739,1.380565
26.210000,0.391184,1.368970,1.372792,1.361069,1.396259,1.371791,1.362378,1.378019
26.220000,0.381000,1.368970,1.382975,1.371253,1.393713,1.364154,1.354739,1.383111
26.230000,0.391184,1.376607,1.377884,1.358523,1.388621,1.366700,1.364924,1.383111
26.240000,0.383546,1.363879,1.380430,1.368707,1.403897,1.364154,1.359832,1.372927
26.250000,0.391184,1.368970,1.375338,1.361069,1.396259,1.374336,1.367470,1.380565
26.260000,0.378454,1.371516,1.375338,1.366161,1.396259,1.359063,1.354739,1.380565
26.270000,0.386092,1.368970,1.380430,1.366161,1.396259,1.366700,1.359832,1.375473
26.280000,0.386092,1.376607,1.382975,1.363615,1.396259,1.364154,1.362378,1.385657
26.290000,0.378454,1.366425,1.377884,1.366161,1.396259,1.364154,1.354739,1.372927
26.300000,0.388638,1.368970,1.375338,1.361069,1.396259,1.366700,1.362378,1.390750
26.310000,0.383546,1.368970,1.382975,1.371253,1.388621,1.359063,1.362378,1.380565
26.320000,0.386092,1.363879,1.377884,1.371253,1.401351,1.366700,1.359832,1.375473
26.330000,0.388638,1.371516,1.377884,1.358523,1.388621,1.366700,1.367470,1.380565
26.340000,0.378454,1.371516,1.385521,1.371253,1.396259,1.364154,1.354739,1.375473
26.350000,0.388638,1.376607,1.372792,1.361069,1.393713,1.374336,1.359832,1.380565
26.360000,0.386092,1.376607,1.382975,1.363615,1.396259,1.364154,1.352193,1.388204
26.370000,0.383546,1.366425,1.370246,1.371253,1.401351,1.364154,1.362378,1.372927
26.380000,0.391184,1.371516,1.370246,1.366161,1.396259,1.371791,1.364924,1.380565
26.390000,0.386092,1.371516,1.382975,1.363615,1.388621,1.359063,1.359832,1.380565
26.400000,0.378454,1.371516,1.377884,1.373799,1.401351,1.364154,1.354739,1.380565
26.410000,0.383546,1.368970,1.370246,1.361069,1.401351,1.371791,1.359832,1.380565
26.420000,0.383546,1.371516,1.382975,1.366161,1.391167,1.359063,1.364924,1.380565
26.430000,0.391184,1.366425,1.370246,1.366161,1.403897,1.371791,1.362378,1.380565
26.440000,0.386092,1.371516,1.380430,1.371253,1.388621,1.361609,1.362378,1.388204
26.450000,0.375908,1.368970,1.380430,1.371253,1.396259,1.359063,1.354739,1.383111
26.460000,0.383546,1.376607,1.385521,1.361069,1.391167,1.364154,1.362378,1.388204
26.470000,0.386092,1.366425,1.372792,1.368707,1.401351,1.364154,1.359832,1.375473
26.480000,0.386092,1.376607,1.377884,1.361069,1.391167,1.364154,1.362378,1.385657
26.490000,0.386092,1.363879,1.372792,1.366161,1.401351,1.364154,1.362378,1.372927
26.500000,0.381000,1.363879,1.377884,1.368707,1.396259,1.364154,1.354739,1.375473
26.510000,0.391184,1.374062,1.377884,1.363615,1.396259,1.366700,1.367470,1.385657
26.520000,0.378454,1.363879,1.380430,1.366161,1.396259,1.366700,1.357285,1.375473
26.530000,0.378454,1.363879,1.377884,1.366161,1.396259,1.364154,1.354739,1.375473
26.540000,0.378454,1.363879,1.385521,1.373799,1.396259,1.366700,1.357285,1.380565
26.550000,0.383546,1.374062,1.385521,1.366161,1.396259,1.364154,1.359832,1.385657
26.560000,0.383546,1.363879,1.372792,1.366161,1.396259,1.374336,1.367470,1.375473
26.570000,0.391184,1.363879,1.372792,1.366161,1.401351,1.364154,1.359832,1.375473
26.580000,0.378454,1.368970,1.380430,1.366161,1.393713,1.361609,1.354739,1.383111
26.590000,0.386092,1.368970,1.377884,1.363615,1.388621,1.359063,1.362378,1.383111
26.600000,0.383546,1.371516,1.372792,1.366161,1.401351,1.369245,1.359832,1.380565
26.610000,0.383546,1.371516,1.385521,1.368707,1.391167,1.359063,1.359832,1.380565
26.620000,0.386092,1.368970,1.372792,1.361069,1.401351,1.369245,1.359832,1.380565
26.630000,0.386092,1.368970,1.385521,1.366161,1.388621,1.359063,1.362378,1.380565
26.640000,0.386092,1.366425,1.375338,1.368707,1.406443,1.366700,1.359832,1.375473
26.650000,0.391184,1.376607,1.372792,1.361069,1.393713,1.364154,1.367470,1.378019
26.660000,0.386092,1.376607,1.377884,1.363615,1.393713,1.359063,1.367470,1.388204
26.670000,0.375908,1.368970,1.377884,1.366161,1.396259,1.359063,1.354739,1.378019
26.680000,0.391184,1.366425,1.370246,1.366161,1.396259,1.371791,1.362378,1.375473
26.690000,0.378454,1.374062,1.385521,1.366161,1.391167,1.359063,1.362378,1.383111
26.700000,0.381000,1.371516,1.377884,1.363615,1.391167,1.369245,1.359832,1.385657
26.710000,0.381000,1.368970,1.380430,1.366161,1.403897,1.366700,1.354739,1.375473
26.720000,0.378454,1.363879,1.385521,1.371253,1.396259,1.364154,1.357285,1.383111
26.730000,0.391184,1.376607,1.377884,1.358523,1.396259,1.366700,1.364924,1.385657
26.740000,0.378454,1.363879,1.377884,1.368707,1.396259,1.366700,1.354739,1.375473
26.750000,0.388638,1.376607,1.377884,1.366161,1.393713,1.364154,1.367470,1.388204
26.760000,0.386092,1.371516,1.372792,1.358523,1.403897,1.371791,1.359832,1.380565
26.770000,0.381000,1.371516,1.382975,1.366161,1.393713,1.359063,1.354739,1.380565
26.780000,0.388638,1.371516,1.372792,1.363615,1.396259,1.374336,1.364924,1.378019
26.790000,0.383546,1.366425,1.370246,1.366161,1.401351,1.371791,1.359832,1.380565
26.800000,0.378454,1.363879,1.380430,1.371253,1.396259,1.364154,1.354739,1.375473
26.810000,0.391184,1.374062,1.377884,1.363615,1.391167,1.366700,1.367470,1.385657
26.820000,0.388638,1.368970,1.370246,1.361069,1.396259,1.366700,1.362378,1.385657
26.830000,0.383546,1.363879,1.385521,1.371253,1.396259,1.361609,1.362378,1.380565
26.840000,0.386092,1.368970,1.372792,1.361069,1.401351,1.369245,1.362378,1.380565
26.850000,0.381000,1.363879,1.382975,1.373799,1.396259,1.366700,1.354739,1.375473
26.860000,0.388638,1.376607,1.380430,1.366161,1.391167,1.364154,1.364924,1.385657
26.870000,0.386092,1.368970,1.380430,1.366161,1.403897,1.366700,1.359832,1.375473
26.880000,0.378454,1.376607,1.382975,1.366161,1.393713,1.359063,1.362378,1.385657
26.890000,0.383546,1.363879,1.370246,1.366161,1.396259,1.374336,1.362378,1.375473
26.900000,0.386092,1.376607,1.382975,1.366161,1.391167,1.366700,1.364924,1.385657
26.910000,0.383546,1.366425,1.370246,1.366161,1.401351,1.366700,1.362378,1.375473
26.920000,0.386092,1.376607,1.377884,1.358523,1.391167,1.366700,1.362378,1.388204
26.930000,0.381000,1.368970,1.380430,1.371253,1.401351,1.364154,1.354739,1.380565
26.940000,0.391184,1.368970,1.377884,1.358523,1.388621,1.369245,1.367470,1.380565
26.950000,0.386092,1.371516,1.377884,1.371253,1.403897,1.359063,1.352193,1.383111
26.960000,0.386092,1.371516,1.385521,1.371253,1.388621,1.359063,1.364924,1.380565
26.970000,0.391184,1.376607,1.372792,1.361069,1.396259,1.364154,1.367470,1.380565
26.980000,0.381000,1.371516,1.377884,1.371253,1.401351,1.359063,1.354739,1.380565
26.990000,0.383546,1.363879,1.370246,1.358523,1.401351,1.371791,1.362378,1.380565
29.000000,0.391184,1.368970,1.372792,1.358523,1.396259,1.364154,1.364924,1.380565
29.010000,0.381000,1.366425,1.382975,1.371253,1.396259,1.364154,1.354739,1.383111
29.020000,0.383546,1.376607,1.385521,1.366161,1.388621,1.364154,1.359832,1.385657
29.030000,0.381000,1.368970,1.377884,1.371253,1.401351,1.366700,1.354739,1.375473
29.040000,0.391184,1.368970,1.377884,1.361069,1.391167,1.364154,1.364924,1.383111
29.050000,0.381000,1.368970,1.377884,1.371253,1.393713,1.361609,1.352193,1.380565
29.060000,0.391184,1.363879,1.372792,1.366161,1.396259,1.371791,1.359832,1.375473
29.070000,0.386092,1.376607,1.380430,1.366161,1.388621,1.366700,1.362378,1.385657
29.080000,0.378454,1.371516,1.375338,1.371253,1.396259,1.361609,1.354739,1.380565
29.090000,0.386092,1.363879,1.372792,1.366161,1.396259,1.364154,1.362378,1.372927
29.100000,0.383546,1.361334,1.372792,1.366161,1.396259,1.371791,1.362378,1.375473
29.110000,0.393730,1.376607,1.377884,1.366161,1.388621,1.366700,1.367470,1.388204
29.120000,0.378454,1.368970,1.382975,1.371253,1.393713,1.364154,1.354739,1.372927
29.130000,0.386092,1.363879,1.372792,1.371253,1.403897,1.364154,1.362378,1.375473
29.140000,0.391184,1.368970,1.372792,1.361069,1.393713,1.366700,1.359832,1.385657
29.150000,0.393730,1.376607,1.377884,1.361069,1.396259,1.364154,1.364924,1.385657
29.160000,0.386092,1.368970,1.385521,1.366161,1.388621,1.359063,1.362378,1.380565
29.170000,0.375908,1.366425,1.377884,1.368707,1.398805,1.364154,1.354739,1.383111
29.180000,0.391184,1.371516,1.372792,1.361069,1.396259,1.366700,1.362378,1.380565
29.190000,0.375908,1.363879,1.380430,1.371253,1.393713,1.364154,1.354739,1.375473
29.200000,0.391184,1.376607,1.380430,1.358523,1.393713,1.364154,1.364924,1.385657
29.210000,0.386092,1.368970,1.385521,1.371253,1.396259,1.361609,1.359832,1.380565
29.220000,0.383546,1.368970,1.372792,1.361069,1.393713,1.366700,1.359832,1.383111
29.230000,0.383546,1.374062,1.375338,1.358523,1.388621,1.366700,1.359832,1.385657
29.240000,0.383546,1.371516,1.382975,1.371253,1.388621,1.359063,1.362378,1.383111
29.250000,0.386092,1.363879,1.377884,1.366161,1.398805,1.369245,1.357285,1.375473
29.260000,0.391184,1.368970,1.377884,1.358523,1.393713,1.374336,1.367470,1.378019
29.270000,0.386092,1.376607,1.385521,1.366161,1.396259,1.366700,1.362378,1.385657
29.280000,0.386092,1.368970,1.375338,1.366161,1.388621,1.361609,1.362378,1.383111
29.290000,0.381000,1.368970,1.382975,1.368707,1.396259,1.364154,1.362378,1.383111
29.300000,0.375908,1.368970,1.377884,1.371253,1.396259,1.359063,1.354739,1.372927
29.310000,0.386092,1.371516,1.372792,1.366161,1.396259,1.366700,1.362378,1.375473
29.320000,0.391184,1.368970,1.375338,1.361069,1.396259,1.371791,1.364924,1.380565
29.330000,0.383546,1.379153,1.380430,1.366161,1.393713,1.366700,1.359832,1.385657
29.340000,0.386092,1.363879,1.372792,1.363615,1.401351,1.364154,1.362378,1.375473
29.350000,0.383546,1.376607,1.385521,1.363615,1.396259,1.359063,1.362378,1.385657
29.360000,0.378454,1.366425,1.380430,1.363615,1.396259,1.364154,1.354739,1.375473
29.370000,0.386092,1.363879,1.377884,1.366161,1.403897,1.374336,1.359832,1.372927
29.380000,0.383546,1.376607,1.382975,1.366161,1.388621,1.361609,1.362378,1.385657
29.390000,0.378454,1.366425,1.380430,1.366161,1.398805,1.366700,1.357285,1.375473
29.400000,0.388638,1.376607,1.377884,1.361069,1.388621,1.366700,1.359832,1.388204
29.410000,0.386092,1.366425,1.377884,1.371253,1.403897,1.366700,1.359832,1.372927
29.420000,0.386092,1.376607,1.382975,1.366161,1.391167,1.364154,1.359832,1.385657
29.430000,0.386092,1.363879,1.380430,1.371253,1.401351,1.366700,1.359832,1.375473
29.440000,0.388638,1.376607,1.377884,1.366161,1.398805,1.364154,1.367470,1.385657
29.450000,0.378454,1.361334,1.377884,1.368707,1.401351,1.364154,1.354739,1.372927
29.460000,0.393730,1.376607,1.377884,1.358523,1.396259,1.366700,1.364924,1.388204
29.470000,0.383546,1.368970,1.382975,1.371253,1.391167,1.361609,1.362378,1.380565
29.480000,0.386092,1.368970,1.370246,1.361069,1.403897,1.374336,1.362378,1.380565
29.490000,0.383546,1.368970,1.385521,1.366161,1.388621,1.359063,1.362378,1.380565
29.500000,0.375908,1.363879,1.377884,1.366161,1.398805,1.364154,1.354739,1.372927
29.510000,0.388638,1.376607,1.377884,1.361069,1.396259,1.371791,1.367470,1.383111
29.520000,0.386092,1.374062,1.382975,1.366161,1.388621,1.364154,1.362378,1.385657
29.530000,0.381000,1.371516,1.385521,1.371253,1.396259,1.361609,1.354739,1.380565
29.540000,0.386092,1.363879,1.372792,1.366161,1.396259,1.366700,1.359832,1.372927
29.550000,0.388638,1.368970,1.375338,1.358523,1.388621,1.371791,1.364924,1.380565
29.560000,0.386092,1.376607,1.380430,1.366161,1.391167,1.361609,1.362378,1.380565
29.570000,0.386092,1.368970,1.385521,1.366161,1.388621,1.359063,1.362378,1.383111
29.580000,0.381000,1.368970,1.377884,1.371253,1.401351,1.361609,1.354739,1.380565
29.590000,0.391184,1.371516,1.372792,1.366161,1.396259,1.371791,1.367470,1.383111
29.600000,0.381000,1.368970,1.380430,1.371253,1.393713,1.366700,1.352193,1.372927
29.610000,0.391184,1.379153,1.372792,1.361069,1.396259,1.371791,1.367470,1.380565
29.620000,0.386092,1.376607,1.382975,1.363615,1.393713,1.364154,1.359832,1.388204
29.630000,0.386092,1.366425,1.372792,1.373799,1.401351,1.366700,1.359832,1.372927
29.640000,0.391184,1.376607,1.377884,1.361069,1.396259,1.364154,1.364924,1.388204
29.650000,0.378454,1.363879,1.377884,1.371253,1.393713,1.364154,1.352193,1.375473
29.660000,0.386092,1.371516,1.370246,1.366161,1.403897,1.371791,1.359832,1.380565
29.670000,0.391184,1.379153,1.375338,1.366161,1.396259,1.364154,1.364924,1.385657
29.680000,0.375908,1.368970,1.377884,1.371253,1.401351,1.359063,1.354739,1.380565
29.690000,0.386092,1.371516,1.377884,1.361069,1.388621,1.366700,1.367470,1.380565
29.700000,0.378454,1.368970,1.375338,1.371253,1.396259,1.361609,1.354739,1.383111
29.710000,0.391184,1.374062,1.372792,1.361069,1.396259,1.371791,1.362378,1.388204
29.720000,0.386092,1.371516,1.377884,1.368707,1.401351,1.364154,1.362378,1.383111
29.730000,0.383546,1.363879,1.372792,1.366161,1.396259,1.371791,1.359832,1.372927
29.740000,0.386092,1.376607,1.385521,1.363615,1.391167,1.361609,1.362378,1.383111
29.750000,0.383546,1.371516,1.372792,1.358523,1.396259,1.371791,1.362378,1.380565
29.760000,0.378454,1.368970,1.375338,1.373799,1.396259,1.359063,1.354739,1.383111
29.770000,0.391184,1.368970,1.375338,1.366161,1.396259,1.371791,1.364924,1.380565
29.780000,0.386092,1.376607,1.385521,1.358523,1.388621,1.364154,1.359832,1.388204
29.790000,0.386092,1.376607,1.382975,1.366161,1.391167,1.366700,1.359832,1.385657
29.800000,0.375908,1.368970,1.375338,1.371253,1.401351,1.361609,1.354739,1.380565
29.810000,0.386092,1.368970,1.375338,1.373799,1.401351,1.366700,1.362378,1.380565
29.820000,0.391184,1.368970,1.370246,1.358523,1.393713,1.366700,1.359832,1.383111
29.830000,0.378454,1.368970,1.377884,1.371253,1.398805,1.361609,1.354739,1.383111
29.840000,0.383546,1.376607,1.385521,1.363615,1.388621,1.366700,1.364924,1.385657
29.850000,0.386092,1.371516,1.385521,1.371253,1.396259,1.361609,1.359832,1.380565
29.860000,0.383546,1.371516,1.372792,1.366161,1.403897,1.371791,1.362378,1.380565
29.870000,0.383546,1.371516,1.377884,1.366161,1.391167,1.359063,1.359832,1.380565
29.880000,0.381000,1.366425,1.377884,1.366161,1.401351,1.364154,1.354739,1.375473
29.890000,0.388638,1.368970,1.375338,1.361069,1.396259,1.371791,1.367470,1.380565
29.900000,0.386092,1.376607,1.385521,1.355977,1.391167,1.364154,1.362378,1.385657
29.910000,0.378454,1.371516,1.385521,1.371253,1.396259,1.361609,1.354739,1.383111
29.920000,0.383546,1.366425,1.370246,1.363615,1.393713,1.366700,1.359832,1.372927
29.930000,0.388638,1.371516,1.375338,1.366161,1.396259,1.374336,1.367470,1.380565
29.940000,0.383546,1.374062,1.385521,1.358523,1.388621,1.366700,1.362378,1.388204
29.950000,0.383546,1.368970,1.382975,1.371253,1.388621,1.359063,1.362378,1.378019
29.960000,0.388638,1.376607,1.377884,1.363615,1.391167,1.366700,1.367470,1.385657
29.970000,0.386092,1.368970,1.382975,1.373799,1.388621,1.361609,1.359832,1.380565
29.980000,0.381000,1.366425,1.377884,1.366161,1.403897,1.366700,1.357285,1.375473
29.990000,0.386092,1.376607,1.375338,1.363615,1.388621,1.361609,1.362378,1.380565
30.000000,0.378454,1.363879,1.377884,1.363615,1.398805,1.364154,1.354739,1.375473
30.010000,0.391184,1.376607,1.377884,1.361069,1.396259,1.364154,1.364924,1.385657
30.020000,0.386092,1.361334,1.372792,1.371253,1.401351,1.364154,1.359832,1.375473
30.030000,0.386092,1.376607,1.377884,1.361069,1.391167,1.366700,1.362378,1.388204
30.040000,0.375908,1.368970,1.380430,1.373799,1.396259,1.364154,1.354739,1.372927
30.050000,0.391184,1.376607,1.377884,1.363615,1.396259,1.364154,1.367470,1.385657
30.060000,0.378454,1.363879,1.375338,1.371253,1.393713,1.364154,1.354739,1.375473
30.070000,0.386092,1.368970,1.372792,1.358523,1.403897,1.369245,1.359832,1.380565
30.080000,0.388638,1.368970,1.380430,1.366161,1.391167,1.364154,1.367470,1.380565
30.090000,0.381000,1.363879,1.385521,1.368707,1.396259,1.364154,1.354739,1.380565
30.100000,0.388638,1.363879,1.372792,1.366161,1.396259,1.374336,1.362378,1.375473
30.110000,0.378454,1.376607,1.382975,1.366161,1.396259,1.359063,1.359832,1.388204
30.120000,0.386092,1.363879,1.377884,1.371253,1.403897,1.364154,1.362378,1.378019
30.130000,0.388638,1.368970,1.375338,1.361069,1.391167,1.366700,1.364924,1.380565
30.140000,0.381000,1.376607,1.380430,1.363615,1.391167,1.364154,1.362378,1.385657
30.150000,0.381000,1.368970,1.377884,1.366161,1.393713,1.359063,1.352193,1.383111
30.160000,0.383546,1.374062,1.380430,1.371253,1.403897,1.366700,1.354739,1.383111
30.170000,0.388638,1.368970,1.372792,1.366161,1.393713,1.371791,1.364924,1.380565
30.180000,0.383546,1.376607,1.382975,1.366161,1.396259,1.366700,1.364924,1.383111
30.190000,0.383546,1.368970,1.382975,1.371253,1.393713,1.361609,1.362378,1.378019
30.200000,0.378454,1.363879,1.380430,1.371253,1.396259,1.364154,1.354739,1.375473
30.210000,0.383546,1.371516,1.370246,1.361069,1.396259,1.371791,1.362378,1.380565
30.220000,0.383546,1.376607,1.377884,1.366161,1.391167,1.359063,1.367470,1.380565
30.230000,0.381000,1.371516,1.380430,1.363615,1.401351,1.369245,1.357285,1.375473
30.240000,0.388638,1.376607,1.380430,1.366161,1.391167,1.366700,1.364924,1.385657
30.250000,0.383546,1.366425,1.372792,1.368707,1.401351,1.366700,1.362378,1.375473
30.260000,0.375908,1.368970,1.382975,1.366161,1.396259,1.361609,1.354739,1.380565
30.270000,0.386092,1.376607,1.377884,1.355977,1.388621,1.364154,1.359832,1.385657
30.280000,0.391184,1.368970,1.372792,1.366161,1.393713,1.371791,1.364924,1.380565
30.290000,0.378454,1.376607,1.385521,1.366161,1.396259,1.361609,1.354739,1.385657
30.300000,0.391184,1.363879,1.370246,1.366161,1.396259,1.374336,1.364924,1.372927
30.310000,0.388638,1.376607,1.377884,1.366161,1.388621,1.366700,1.367470,1.385657
30.320000,0.378454,1.368970,1.382975,1.371253,1.396259,1.369245,1.362378,1.375473
30.330000,0.391184,1.363879,1.372792,1.366161,1.401351,1.364154,1.359832,1.380565
30.340000,0.391184,1.376607,1.380430,1.361069,1.396259,1.364154,1.367470,1.385657
30.350000,0.381000,1.371516,1.385521,1.371253,1.396259,1.366700,1.354739,1.375473
30.360000,0.388638,1.376607,1.377884,1.358523,1.396259,1.366700,1.367470,1.385657
30.370000,0.383546,1.376607,1.380430,1.366161,1.388621,1.364154,1.362378,1.388204
30.380000,0.383546,1.368970,1.377884,1.371253,1.398805,1.359063,1.357285,1.380565
30.390000,0.388638,1.376607,1.370246,1.358523,1.393713,1.366700,1.359832,1.380565
30.400000,0.383546,1.371516,1.380430,1.366161,1.388621,1.361609,1.362378,1.378019
30.410000,0.393730,1.371516,1.372792,1.361069,1.393713,1.374336,1.362378,1.380565
30.420000,0.386092,1.371516,1.385521,1.366161,1.393713,1.361609,1.354739,1.380565
30.430000,0.386092,1.368970,1.372792,1.361069,1.403897,1.371791,1.359832,1.383111
30.440000,0.386092,1.366425,1.382975,1.361069,1.391167,1.359063,1.359832,1.383111
30.450000,0.383546,1.366425,1.377884,1.366161,1.401351,1.371791,1.359832,1.375473
30.460000,0.381000,1.366425,1.382975,1.368707,1.393713,1.364154,1.352193,1.380565
30.470000,0.388638,1.379153,1.377884,1.361069,1.396259,1.364154,1.364924,1.388204
30.480000,0.391184,1.376607,1.377884,1.363615,1.391167,1.364154,1.364924,1.385657
30.490000,0.386092,1.368970,1.382975,1.366161,1.391167,1.359063,1.362378,1.385657
30.500000,0.386092,1.363879,1.375338,1.371253,1.401351,1.364154,1.359832,1.375473
30.510000,0.388638,1.376607,1.380430,1.363615,1.396259,1.359063,1.367470,1.385657
30.520000,0.378454,1.368970,1.377884,1.371253,1.396259,1.361609,1.354739,1.380565
30.530000,0.386092,1.363879,1.372792,1.366161,1.396259,1.364154,1.359832,1.375473
30.540000,0.386092,1.376607,1.382975,1.358523,1.393713,1.364154,1.359832,1.385657
30.550000,0.381000,1.371516,1.382975,1.371253,1.396259,1.364154,1.354739,1.383111
30.560000,0.386092,1.368970,1.372792,1.361069,1.403897,1.374336,1.362378,1.380565
30.570000,0.386092,1.376607,1.377884,1.363615,1.388621,1.364154,1.367470,1.383111
30.580000,0.375908,1.363879,1.375338,1.363615,1.401351,1.364154,1.354739,1.372927
30.590000,0.388638,1.371516,1.375338,1.361069,1.396259,1.374336,1.367470,1.383111
30.600000,0.383546,1.368970,1.380430,1.363615,1.391167,1.359063,1.362378,1.380565
30.610000,0.375908,1.366425,1.377884,1.363615,1.393713,1.364154,1.354739,1.375473
30.620000,0.388638,1.368970,1.377884,1.361069,1.396259,1.371791,1.367470,1.380565
30.630000,0.386092,1.379153,1.385521,1.358523,1.391167,1.364154,1.362378,1.385657
30.640000,0.386092,1.368970,1.375338,1.371253,1.396259,1.364154,1.354739,1.375473
30.650000,0.381000,1.368970,1.380430,1.366161,1.401351,1.366700,1.354739,1.375473
30.660000,0.383546,1.376607,1.377884,1.363615,1.391167,1.359063,1.367470,1.378019
